Danceability,Energy,Valence,Acousticness,Instrumentalness,Speechiness,Tempo
0.8093273955773956,0.6742346437346437,0.7324852579852579,0.1317811769041769,0.007065619570024641,0.09592635135135136,104.20305835380836
0.5763854069223573,0.5863638914873713,0.5740916744621142,0.48611234798877456,0.006390312338634269,0.05973217960710945,94.11609822263799
0.6302501575299307,0.7603963453056081,0.38316269691241334,0.09083074686200374,0.012518849766855758,0.06147410207939509,130.3842079395085
0.2559326923076923,0.12061867521367509,0.10784506410256406,0.9070938034188032,0.8721965811965814,0.04512072649572648,99.75821581196581
0.7069490022172948,0.6606651884700665,0.5654070953436807,0.19990162971175168,0.003770021951219539,0.3211152993348116,158.43825055432373
0.4706118951612904,0.43131209677419363,0.2902911290322582,0.5537371169354839,0.011319214495967761,0.04433770161290322,147.49416633064516
0.5728099547511312,0.30210656108597284,0.3701904977375565,0.761031674208145,0.7676425339366517,0.048853393665158375,121.66484615384616
0.7544205693296602,0.634852157943067,0.7973489439853076,0.5227685950413222,0.0067431338383838815,0.06489283746556473,112.70136822773186
0.47782920081967206,0.6047377049180328,0.25885181352459014,0.14470548772540984,0.016912275676229507,0.05248473360655737,94.18885143442623
0.40498252826310377,0.7859989722507708,0.3496257965056526,0.06739776153134636,0.014522350606372046,0.08043473792394656,159.7759712230216
0.5908005284015851,0.6000079260237781,0.7386010568031705,0.5209400264200792,0.00857664642007927,0.06634940554821664,160.71689035667106
0.5848298261665142,0.7989057639524245,0.7325535224153705,0.10980143477584625,0.00876177300091495,0.0852843549862763,164.5030073193047
0.651319290465632,0.3468921286031042,0.44029944567627494,0.7360376940133038,0.01399857177383592,0.049046674057649675,110.75699445676275
0.6378496240601503,0.469218045112782,0.548903007518797,0.46702556390977445,0.0005629833834587469,0.8716165413533833,106.31587969924811
0.39790816901408443,0.2743725497183098,0.2390722816901409,0.797604226915493,0.027766596239436607,0.04158535211267604,91.6144
0.7161854912764004,0.6559357208448118,0.5506100091827365,0.2534636914600551,0.0019075582001837205,0.32351882460973375,96.74943801652893
0.7222716763005781,0.8154960588544404,0.8117829742511823,0.11792608024172352,0.010209499033105682,0.05644913294797688,123.20917130846033
0.5748491228070175,0.8170912280701754,0.5875950877192982,0.08356976430175436,0.008888521473684262,0.06466231578947368,99.69640421052631
0.7708246802106847,0.5742580887885629,0.3499445447705042,0.1672569082016554,0.006487575846501184,0.09293461249059444,113.2129480812641
0.5771706293706294,0.7671002331002331,0.4563530769230769,0.10114800794871792,0.7110932400932402,0.06587319347319345,125.17207226107226
